tweetid;tweetid-href;tweetername;tweeterhandle;tweetbody;numberoflikes;numberofretweets;timeoftweet
23. nov. 2016;https://twitter.com/AarhusUni/status/801387491802615808;Aarhus Universitet;@AarhusUni;Alice og Mathilda fra engelsk har et forslag til campus 2.0. Du kan også komme og give dit besyv med ... #aucampus2 #aarhusuni #austudielivpic.twitter.com/KjR7J3sR8s;3;0;1479900641
23. nov. 2016;https://twitter.com/AarhusUni/status/801384104717647872;Aarhus Universitet;@AarhusUni;"Rektor Brian Bech forklarer planen for Autocampus ... ""spil ind og spil med!"" #aucampus2 #aarhusuni pic.twitter.com/0gq1q9CVml";11;2;1479899834
23. nov. 2016;https://twitter.com/AarhusUni/status/801382421899997184;Aarhus Universitet;@AarhusUni;Vognen skal hedde: Autocampus #aucampus2 #aarhusuni pic.twitter.com/uGOxdQV6Zj;3;0;1479899433
23. nov. 2016;https://twitter.com/AarhusUni/status/801381906961039360;Aarhus Universitet;@AarhusUni;"Brian Bech: ""I dag skal vi indvie en vogn der skal indsamle ideer til #aarhusuni campus2.0. Kom med jeres gode ideer."" #aucampus2pic.twitter.com/J5wGzuiRVg";3;0;1479899310
22. nov. 2016;https://twitter.com/ChristinaGodsk/status/801368300999626752;Christina Godsk;@ChristinaGodsk;HJÆLP SØGES! Vi mangler deltagere til fokusgruppe i Viborg om @Aarhus2017! #twitterhjerne #viborg #aarhusuni pic.twitter.com/mkGlC32nI0;2;5;1479896066
22. nov. 2016;https://twitter.com/AarhusUni/status/801355242923261952;Aarhus Universitet;@AarhusUni;Så er #Aarhusuni lille ny vogn ankommet til den gule plads. Kig forbi kl 12 til navngivning. http://www.au.dk/#news-9306  #aucampus2pic.twitter.com/HAfjGRlICQ;0;0;1479892953
22. nov. 2016;https://twitter.com/HenrietteVJ/status/801069828136112128;Henriette V Jensen;@HenrietteVJ;Se hvad seje Siri har forsket sig frem til om marsvin. #sejforsker #AarhusUni https://twitter.com/aarhusuni/status/801068602019479552 …;0;0;1479824904
22. nov. 2016;https://twitter.com/AarhusUni/status/801068602019479552;Aarhus Universitet;@AarhusUni;"Siri Elmegaard of #AarhusUni: ""Now we can conclude that harbour porpoises have cognitive control of their heart rate."" #AUgennembrudhttps://twitter.com/newscientist/status/801052078344929280 …";7;0;1479824612
22. nov. 2016;https://twitter.com/StudyAarhusUni/status/801049933474394112;Study at Aarhus Uni;@StudyAarhusUni;#Aarhusuni is at the QS #MBA event in #HoChiMinhCity today. Drop by to hear more @TopUnis #studyindenmark http://bit.ly/2fn6bwS pic.twitter.com/k7VoVIrtel;0;0;1479820161
22. nov. 2016;https://twitter.com/AarhusUni/status/801036522401230848;Aarhus Universitet;@AarhusUni;#Aarhusuni prorektor @BeritEika byder velkommen til debat om muligheder & udfordringer v international rekruttering http://www.au.dk/#news-8979 pic.twitter.com/4THWzcLxir;11;1;1479816964
22. nov. 2016;https://twitter.com/UlrikV_AU/status/801032296585396224;Ulrik Vosgerau;@UlrikV_AU;Er religiøs tro basis for al videnskab? Se videostafet med Rane Willerslev #casaudk #artsaudk #aarhusuni https://youtu.be/O5Nekwmm5eI ;2;1;1479815956
21. nov. 2016;https://twitter.com/AarhusUni/status/801001045509996545;Aarhus Universitet;@AarhusUni;Kig forbi, når rektor navngiver #AarhusUni's nye vogn i morgen kl.12 foran Stakladen. Bagværk & glögg inkluderet http://ow.ly/tfxp306pqnD pic.twitter.com/TFHljN6qUU;3;1;1479808505
21. nov. 2016;https://twitter.com/AUstudieliv/status/800992506490011648;AUstudieliv/pause;@AUstudieliv;Til 5. semestersforelæsningen i mikrobiologi for at promovere valget på #aarhusuni. #univalg #ladosfådenstemmeprocentop #pplapplauded pic.twitter.com/5Jd2NIjbj5;3;0;1479806469
21. nov. 2016;https://twitter.com/StudyAarhusUni/status/800981059357777920;Study at Aarhus Uni;@StudyAarhusUni;At #Aarhusuni we are discussing recruitment and retention of international research talents today #PhD #studyabroad http://www.au.dk/en/#news-8979 ;1;0;1479803740
21. nov. 2016;https://twitter.com/AarhusUni/status/800960811984261120;Aarhus Universitet;@AarhusUni;Kunsten at rekruttere og fastholde internationale forskertalenter bliver diskuteret på #AarhusUni i dag http://ow.ly/zC4T306nlFe pic.twitter.com/CSm1GOtgUZ;5;1;1479798913
21. nov. 2016;https://twitter.com/AarhusUni/status/800956175172792320;Aarhus Universitet;@AarhusUni;Som @P1radio fortalte denne morgen har #aarhusuni's Siri Elmegaard gjort en bemærkelsesværdig opdagelse m hvalers puls. https://twitter.com/videnskabdk/status/800746879789203456 …;0;0;1479797807
21. nov. 2016;https://twitter.com/AUstudieliv/status/800722539517349889;AUstudieliv/pause;@AUstudieliv;Så har vi en kandidat klar t at fortælle om sit studieliv i denne uge! Byd velkommen t Julius, om et øjeblik, fra Medicin 7. sem #aarhusuni;5;0;1479742104
21. nov. 2016;https://twitter.com/AarhusUni/status/800706312996786176;Aarhus Universitet;@AarhusUni;Forskere fra #DCA v #AarhusUni fremstiller ost med langt mindre salt bl.a. v at anvende kamelosteløbe http://bit.ly/2eYdGvR  #AUgennembrudpic.twitter.com/FxPGU2Ah5W;0;1;1479738236
20. nov. 2016;https://twitter.com/AarhusUni/status/800654559261683712;Aarhus Universitet;@AarhusUni;Looking for a job in #academia? #vacancies available across #AarhusUni. For more info visit http://www.au.dk/jobs  #AUjobhunt #sciencejobspic.twitter.com/8kcSmDtTk3;0;0;1479725897
20. nov. 2016;https://twitter.com/AarhusUni/status/800641856040116228;Aarhus Universitet;@AarhusUni;Landbrugene kan producere sig ud af problemerne uden at mindske produktion Uffe Jørgensen fra Inst f. Agroøkologi #AarhusUni #AUgennembrudhttps://twitter.com/videnskabdk/status/800600891208376320 …;1;0;1479722868
20. nov. 2016;https://twitter.com/AarhusUni/status/800615544147673092;Aarhus Universitet;@AarhusUni;Så er Universitetsvalget 2016 officielt skudt i gang. Alle #AarhusUni stud. kan stemme: http://bit.ly/2gdpdVe  #yourniversity #austudielivpic.twitter.com/hD3FkUhguM;3;4;1479716595
20. nov. 2016;https://twitter.com/annesofiedb/status/800459759941885952;Anne Sofie Dahlmann;@annesofiedb;Dejligt at se #SPININ på listen over iværksætteri-tiltag hos @DTUSkylab. @Industriensfond #aarhusuni pic.twitter.com/2TqwHkOAQM;6;1;1479679453
20. nov. 2016;https://twitter.com/AUstudieliv/status/800430971258630144;AUstudieliv/pause;@AUstudieliv;Et stort tak til @IngerBHansen for ugens tweets fra statskundskab! #austudieliv #aarhusuni;0;0;1479672589
18. nov. 2016;https://twitter.com/UlrikV_AU/status/799570250861641728;Ulrik Vosgerau;@UlrikV_AU;97 skarpe sekunder om reformationen fra @bokristianholm på #casaudk #artsaudk #aarhusuni via @fuaarhushttps://youtu.be/h5DdKBB1fTg ;6;8;1479467377
18. nov. 2016;https://twitter.com/ARC_AU/status/799570121886986240;ArcticResearchCentre;@ARC_AU;#professor #vacancy in #Arctic #biogeochemistry at #aarhusuni Roskilde http://bit.ly/2gmTEvm  @aspscience @ZERO74N #Greenlandpic.twitter.com/YzaJlytwhk;2;3;1479467347
17. nov. 2016;https://twitter.com/WSjp_insight/status/799530898878242817;WS Atlantic/Pacific;@WSjp_insight;"TYVM @SolarNrgExperts""Nov17[Sc]@DenmarkinCanada @stateofgreendk @MFVMin https://mobile.twitter.com/DenmarkinCanada/status/771702242063716352 …""#TeknologiskInst,#AarhusUni...microorganisms";0;0;1479457995
17. nov. 2016;https://twitter.com/AarhusUni/status/799507927488937984;Aarhus Universitet;@AarhusUni;#Aarhusuni har fået en lille ny… vogn. Der er navngivningsfest onsdag d. 23 nov. Alle er velkomne. Info: http://www.au.dk/#news-9314  #AUcampus2pic.twitter.com/CMu2yDq3vQ;16;2;1479452518
17. nov. 2016;https://twitter.com/AarhusUni/status/799274904516460544;Aarhus Universitet;@AarhusUni;"Kulturrådsformand Rabih Azad-Ahmad: ""studenterradioen spiller en vigtig rolle for det internationale miljø i #Aarhus og på #aarhusuni "" pic.twitter.com/AKyeb074eA";3;1;1479396961
17. nov. 2016;https://twitter.com/AarhusUni/status/799228075401682945;Aarhus Universitet;@AarhusUni;Stort tillykke til HK-Klubben på #AarhusUni, der i dag fejrer sit 50-års jubilæum. Læs mere: http://omnibus.au.dk/arkiv/vis/artikel/hkerne-paa-au-har-staaet-sammen-i-50-aar/ … #AUoverskudhttps://twitter.com/OmnibusAU/status/799220220942516224 …;5;0;1479385796
17. nov. 2016;https://twitter.com/StudyAarhusUni/status/799225078684782592;Study at Aarhus Uni;@StudyAarhusUni;International PhD student @Carita_Eklund has fallen in love with #aarhusuni. Read her blog and see why - we can't blame her #Denmark #PhDhttps://twitter.com/Carita_Eklund/status/798806904789049345 …;1;0;1479385082
17. nov. 2016;https://twitter.com/OmnibusAU/status/799221758985433089;Omnibus;@OmnibusAU;”Akademikere drøfter. Vi handler” Sagt om HK’ere #aarhusuni ifm. HK-Klubbens 50-års jubi i dag #fagforening @hkstat http://llk.dk/frw8ko pic.twitter.com/NCSBSf3muc;1;0;1479384290
17. nov. 2016;https://twitter.com/StudyAarhusUni/status/799221353303904256;Study at Aarhus Uni;@StudyAarhusUni;Hear why award-winning researcher Alexander Zelikin recommends #Aarhusuni to internationals #Science @expatindenmarkhttp://bit.ly/2f3rvEk ;1;1;1479384194
17. nov. 2016;https://twitter.com/OmnibusAU/status/799220220942516224;Omnibus;@OmnibusAU;Bedste ved at være HKer på @AarhusUni? ”Fællesskabet i HK-Klubben. Vi står sammen.” #fagforening @hkstat #aarhusuni http://llk.dk/frw8ko pic.twitter.com/4nTeLsz92i;1;1;1479383924
17. nov. 2016;https://twitter.com/StineLiv/status/799216232285278209;Stine Liv Johansen;@StineLiv;Hjemmearbejdsdag med kaffe og kage og verdens sødeste 14-årige på #DOKK1. Det er det gode #forskerliv. Og #morliv #aarhusuni;3;0;1479382973
16. nov. 2016;https://twitter.com/AnneBind/status/798989780696432640;Anne Binderkrantz;@AnneBind;Når man pludselig er med i sin kollegas forskningsprojekt. Bedre end kontrolgruppen @SimonCalmar #aarhusuni pic.twitter.com/F4NkJp8fcY;0;0;1479328982
16. nov. 2016;https://twitter.com/OmnibusAU/status/798949983789678593;Omnibus;@OmnibusAU;Er du som stud. mest enig med @FritForum, @AUStudenterraad, @BorgerligeStud? Tag vores valgtest #aarhusuni #auvalg http://llk.dk/zc46bc pic.twitter.com/4eMxbQACn6;2;1;1479319494
16. nov. 2016;https://twitter.com/OmnibusAU/status/798943600377790480;Omnibus;@OmnibusAU;Underviser på @AarhusUni: Sig til stud., at der er #univalg og at de kan tage en valgtest. Og stemme :o) http://llk.dk/zc46bc  #aarhusuni pic.twitter.com/ivQjy64TSm;1;0;1479317972
16. nov. 2016;https://twitter.com/OmnibusAU/status/798937799709884416;Omnibus;@OmnibusAU;Stud. på @AarhusUni: Tag Omnibus' valgtest og find den kandidat, du stemmer ind i AUs bestyrelse #aarhusuni #univalg http://llk.dk/zc46bc pic.twitter.com/UCBYQ7aKHT;1;1;1479316589
16. nov. 2016;https://twitter.com/AarhusUni/status/798900614403129345;Aarhus Universitet;@AarhusUni;Gode bøffer kan reducere blodtryk! #AarhusUni forsk. viser at kød der er modnet udvikler peptider... http://dca.au.dk/aktuelt/nyheder/vis/artikel/gode-boeffer-kan-reducere-dit-blodtryk/ … #AUgennembrudpic.twitter.com/2wq3rHHrmj;4;0;1479307723
16. nov. 2016;https://twitter.com/AarhusUni/status/798892016545439744;Aarhus Universitet;@AarhusUni;Interesting blog on co-living with robots in a care home by Agnete Sig Petersen, MA student of Medical Anthropology #AarhusUni #Roboticshttps://twitter.com/oxford_ageing/status/798890361561214977 …;4;1;1479305674
16. nov. 2016;https://twitter.com/StineLiv/status/798870325668839424;Stine Liv Johansen;@StineLiv;Skriver og skriver om #youtube , mens jeg lytter til #publicservicedk på #periscope. Så mange ambivalenser. #forskerliv #aarhusuni #dkmedier;1;0;1479300502
16. nov. 2016;https://twitter.com/AarhusUni/status/798869022179729408;Aarhus Universitet;@AarhusUni;Ny permanent udstilling på @MuseumMoesgaard sender publikum tilbage til stenalderen! http://cc.au.dk/aktuelt/nyheder/nyhed/artikel/stenalderen-kommer-til-live-paa-moesgaard-museum/ … #Aarhusuni pic.twitter.com/pPXRGbCIRK;4;1;1479300191
15. nov. 2016;https://twitter.com/AarhusUni/status/798836075221266432;Aarhus Universitet;@AarhusUni;Supercomputer skal hjælpe m at gøre os raske. #AarhusUni & @Region_Midt har fælles fokus p viden, sundhed og velfærd http://bit.ly/2eF0VpF pic.twitter.com/BurUHF7uSy;9;4;1479292336
15. nov. 2016;https://twitter.com/AUstudieliv/status/798805346227613696;AUstudieliv/pause;@AUstudieliv;Sådan! En SMU-milepæl opnået natten over: Officielt flere antal besvarelser allerede nu (13.800) end i hele SMU 2014 (13.414) #aarhusuni;18;5;1479285010
15. nov. 2016;https://twitter.com/OmnibusAU/status/798788597134430208;Omnibus;@OmnibusAU;Ser ud til, forsker-mundkurv snart er so last year - ihf. ifølge kontrakter med @MFVMin #dkpol #forskpol #aarhusuni http://llk.dk/6as6sn pic.twitter.com/eG9zzViuYk;1;0;1479281016
15. nov. 2016;https://twitter.com/gbfoldager/status/798584301717716993;GitteBindzusFoldager;@gbfoldager;Come join our Open Day at #aarhusuni https://twitter.com/studyaarhusuni/status/798526577986441217 …;0;0;1479232309
15. nov. 2016;https://twitter.com/AarhusUni/status/798573950670282752;Aarhus Universitet;@AarhusUni;Er du studerende på #Aarhusuni? Husk at deltage i studiemiljøundersøgelsen inden d 25.: http://www.au.dk/studiemiljo/  #yourniversity #austudielivhttps://twitter.com/austudieliv/status/798570072662888450 …;5;1;1479229841
15. nov. 2016;https://twitter.com/StudyAarhusUni/status/798526577986441217;Study at Aarhus Uni;@StudyAarhusUni;25 have already signed up for our #openday 10 Feb for prospective students. Are you next? http://bit.ly/2gccNRp  #gradschool #aarhusuni;1;0;1479218546
15. nov. 2016;https://twitter.com/AarhusUni/status/798525470128095232;Aarhus Universitet;@AarhusUni;Denne uge er Global Entrepreneurship Week Danmark. @Studentervaekst har derfor lånt #AarhusUni Snapchat #GEW2016 #dualcareer #yourniversitypic.twitter.com/Fz37o9Tqgt;6;3;1479218282
15. nov. 2016;https://twitter.com/AnjaArtsAU/status/798481294187524096;Anja Kjærgaard;@AnjaArtsAU;Dorthe Jørgensen modtager Dansk Forfatterforenings faglitterære pris http://cas.au.dk/aktuel/nyheder/nyhed/artikel/dorthe-joergensen-modtager-dansk-forfatterforenings-faglitteraere-pris/ … #casaudk #artsaudk #aarhusuni pic.twitter.com/EbTLXQ8d0N;3;3;1479207750
14. nov. 2016;https://twitter.com/StudyAarhusUni/status/798463436854362112;Study at Aarhus Uni;@StudyAarhusUni;Join one of our 70+ summer courses at #AUSummerUniversity next summer. Find all courses here http://bit.ly/2fS2htz  #studyindk #aarhusuni https://twitter.com/LouiseEjgod/status/798416828909424640 …;1;1;1479203492
14. nov. 2016;https://twitter.com/azramujacic/status/798441695172001792;Azra Mujacic;@azramujacic;AU’s bedste tutorer er fra Arabisk- og islamstudier #aarhusuni #artsaudk http://studerende.au.dk/studier/fagportaler/arts/aktuelt/nyheder/vis-nyhed/artikel/aus-bedste-tutorer-er-fra-arabisk-og-islamstudier/ …;2;0;1479198309
14. nov. 2016;https://twitter.com/AarhusUni/status/798440596969025536;Aarhus Universitet;@AarhusUni;I denne uge er @jthestrup vært på @AULibrarian - han tweeter om, hvordan biblioteker kan hjælpe forskere på #Aarhusuni. #AUoverskudhttps://twitter.com/AULibrarian/status/798095059560243200 …;2;0;1479198047
14. nov. 2016;https://twitter.com/AnneBind/status/798268286429515776;Anne Binderkrantz;@AnneBind;Giv os din mening, så giver vi kage #aarhusuni https://www.facebook.com/permalink.php?story_fbid=10155521851419251&id=724509250 …;2;2;1479156965
14. nov. 2016;https://twitter.com/AUstudieliv/status/798252082423877632;AUstudieliv/pause;@AUstudieliv;Det her er jo HELT fantastisk! Jeg håber der er lignende initiativer på andre institutter - svar på #SMU. Det er vigtigt #aarhusuni pic.twitter.com/9HZiYCaKOb;10;7;1479153101
13. nov. 2016;https://twitter.com/AarhusUni/status/798106908322189312;Aarhus Universitet;@AarhusUni;Come work with us! #research #vacancies available across #AarhusUni. For more info visit http://www.au.dk/jobs  #AUjobhunt #sciencejobspic.twitter.com/QDnxxOvxX2;1;3;1479118489
13. nov. 2016;https://twitter.com/AUstudieliv/status/797892911308292097;AUstudieliv/pause;@AUstudieliv;I næste uge ska vi følge @IngerBHansen fra statskundskab 9. semester #aarhusuni, der bl.a. vil slå et lille slag for studmiljøundersøgelsen;6;2;1479067468
13. nov. 2016;https://twitter.com/AUstudieliv/status/797887611226292225;AUstudieliv/pause;@AUstudieliv;Og profilen nåede noget af en milepæl i denne uge m følger nr. 1000 tak t alle for at følge med og tak til de #aarhusuni stud der er med!;7;1;1479066205
10. nov. 2016;https://twitter.com/AarhusUni/status/797009882914373632;Aarhus Universitet;@AarhusUni;"Rikke Hjortebjerg, ph.d.-stud. hos Inst. for Klinisk Medicin ved #aarhusuni får prisen ""Årets unge bedste forsker"" http://diabetes.dk/aktuelt/nyheder/nyhedsarkiv/2016/unge-forskere-haedret-med-diabetes-priser.aspx …pic.twitter.com/RFlRAkyNbR";7;1;1478856938
10. nov. 2016;https://twitter.com/AarhusUni/status/796982503353499648;Aarhus Universitet;@AarhusUni;#PhDCareerDay2016 at #AarhusUni on 17th November: An event for PhD students & postdocs to meet with private sector. https://www.facebook.com/events/654076214748094/ …pic.twitter.com/P8MIyncWHw;1;1;1478850410
10. nov. 2016;https://twitter.com/AarhusUni/status/796723256560599040;Aarhus Universitet;@AarhusUni;Ny #AarhusUni forskning skal hjælpe ordblinde universitetsstuderende: http://cc.au.dk/aktuelt/nyheder/nyhed/artikel/ny-forskning-skal-hjaelpe-ordblinde-universitetsstuderende/ … #AUgennembrudpic.twitter.com/zEJsQ61iyx;3;0;1478788601
9. nov. 2016;https://twitter.com/AarhusUni/status/796646479431606272;Aarhus Universitet;@AarhusUni;Biologer fra #AarhusUni kan blive de første til at beskrive klodens tilstand gn planterne i #Grønland http://bit.ly/2fU3B3V  #augennembrudpic.twitter.com/gwGjQTWgUW;6;7;1478770296
9. nov. 2016;https://twitter.com/AnjaArtsAU/status/796643216363753472;Anja Kjærgaard;@AnjaArtsAU;Ny forskning fra #aarhusuni skal hjælpe ordblinde universitetsstuderende http://cc.au.dk/aktuelt/nyheder/nyhed/artikel/ny-forskning-skal-hjaelpe-ordblinde-universitetsstuderende/ … #artsaudk #dysleksi #dkvid;4;4;1478769518
9. nov. 2016;https://twitter.com/AarhusUni/status/796363220139253760;Aarhus Universitet;@AarhusUni;Want to study at #AarhusUni in 2017? We now welcome applications for Master's progs: http://bit.ly/2eDdJYY  @StudyAarhusUni #studyabroadpic.twitter.com/ofkqFt6nV6;6;5;1478702762
9. nov. 2016;https://twitter.com/AarhusUni/status/796334523567009792;Aarhus Universitet;@AarhusUni;DR P4 Østjylland følger den næste uge #AarhusUni Villum Research Station i Nordgrønland. Læs mere: http://bit.ly/2fCgcap pic.twitter.com/NUB2NCLlhK;5;1;1478695920
